CC,CCC,CCCC,CCCC_abs,CCC_abs,CC_abs,CH,CH_abs,HCC,HCCC,HCCC_abs,HCC_abs,HOC,HOCC,HOCC_abs,HOC_abs,OC,OCC,OCCC,OCCC_abs,OCC_abs,OCO,OCOC,OCOC_abs,OCO_abs,OC_abs,OH,OH_abs,sf,sigma,intensity,structure,freq
1.0,67.0,0.0,0.0,67.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17436643908479485,70.43579847501155,1.5474,benzoic_acid,210.950803584
0.0,0.0,-37.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-7.0,7.0,0.0,0.0,0.0,0.0,0.08377716419353082,10.262068192921422,0.7067,benzoic_acid,156.725327904
0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.8687894302505977,39.599053045852585,1.0169,benzoic_acid,66.65622551999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.07653452653382574,20.082816572391884,100.9997,2_benzoyl_benzoic_acid,3606.880038
0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04156207508784356,16.997190325950683,2.9031,2_benzoyl_benzoic_acid,3092.478592
0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006743190209992608,18.845057145624114,6.3326,2_benzoyl_benzoic_acid,3082.4929100000004
0.0,0.0,0.0,0.0,0.0,0.0,-90.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13536945904557574,67.86774087547471,13.2051,2_benzoyl_benzoic_acid,3072.851892
0.0,0.0,0.0,0.0,0.0,0.0,91.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031510016762660055,10.200090214844751,11.9713,2_benzoyl_benzoic_acid,3072.114694
0.0,0.0,0.0,0.0,0.0,0.0,-14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008016437061507939,18.478321193259006,11.0031,2_benzoyl_benzoic_acid,3064.4267720000003
0.0,0.0,0.0,0.0,0.0,0.0,-7.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05217430021075202,17.230452036255805,19.0925,2_benzoyl_benzoic_acid,3064.283162
0.0,0.0,0.0,0.0,0.0,0.0,17.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5279093743643959,31.427036850579107,8.0978,2_benzoyl_benzoic_acid,3055.618692
0.0,0.0,0.0,0.0,0.0,0.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227625645360871,32.261460891991554,1.2587,2_benzoyl_benzoic_acid,3052.3922540000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010496979460635948,34.20456632458282,0.1139,2_benzoyl_benzoic_acid,3045.901082
-3.0,-2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,82.0,3.0,0.0,0.0,3.0,-1.0,0.0,0.0,1.0,84.0,0.0,0.0,0.46515724592976665,52.95113275181301,355.4577,2_benzoyl_benzoic_acid,1753.538342784
-2.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.5850426220249292,77.13237708653025,197.3576,2_benzoyl_benzoic_acid,1700.9083097999999
21.0,-6.0,0.0,0.0,16.0,63.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00015398151415057146,75.97076089774124,22.7008,2_benzoyl_benzoic_acid,1611.680974728
-7.0,5.0,0.0,0.0,5.0,69.0,0.0,0.0,-4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640534400345114,55.51971945510086,9.9869,2_benzoyl_benzoic_acid,1608.685849176
2.0,8.0,0.0,0.0,28.0,54.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.017738014910661182,35.965826403193304,10.3294,2_benzoyl_benzoic_acid,1593.0740019359998
17.0,12.0,0.0,0.0,38.0,51.0,0.0,0.0,-11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007552195978861654,28.659768763760866,19.8301,2_benzoyl_benzoic_acid,1581.504595392
-4.0,8.0,0.0,0.0,14.0,20.0,0.0,0.0,63.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241885080797197,25.73878845532711,2.135,2_benzoyl_benzoic_acid,1494.2544347039998
-12.0,27.0,0.0,0.0,27.0,14.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2698230296325416,48.356106233957334,10.3409,2_benzoyl_benzoic_acid,1486.120613352
-8.0,3.0,0.0,0.0,15.0,26.0,0.0,0.0,-30.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10863235645538935,39.35719398144876,16.5826,2_benzoyl_benzoic_acid,1451.774549424
-2.0,-1.0,0.0,0.0,5.0,36.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04802317973504272,10.054236265939824,0.7697,2_benzoyl_benzoic_acid,1443.650516064
-7.0,2.0,0.0,0.0,4.0,27.0,0.0,0.0,-7.0,0.0,0.0,7.0,26.0,0.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,13.0,23.0,0.0,0.0,0.14612303207451008,16.71070854837246,123.3955,2_benzoyl_benzoic_acid,1344.204517344
-2.0,-1.0,0.0,0.0,1.0,66.0,0.0,0.0,-10.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763452540605323,24.443825228857207,3.0843,2_benzoyl_benzoic_acid,1334.8863489599999
12.0,-3.0,0.0,0.0,5.0,72.0,0.0,0.0,-3.0,0.0,0.0,13.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2132711963394401,28.864458196161266,20.4386,2_benzoyl_benzoic_acid,1318.236974568
-16.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,-4.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14489101607408347,33.826580767946226,12.9347,2_benzoyl_benzoic_acid,1316.43598404
-15.0,2.0,0.0,0.0,4.0,41.0,0.0,0.0,13.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1648202654821381,33.98646184684498,56.1565,2_benzoyl_benzoic_acid,1278.820730784
8.0,2.0,0.0,0.0,10.0,56.0,0.0,0.0,-6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4569314598276455,79.83150847770048,174.0438,2_benzoyl_benzoic_acid,1252.6476401759999
9.0,1.0,0.0,0.0,5.0,29.0,0.0,0.0,-11.0,0.0,0.0,47.0,-17.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10570880149064521,10.246365251728214,65.4326,2_benzoyl_benzoic_acid,1178.415508848
4.0,1.0,0.0,0.0,5.0,30.0,0.0,0.0,9.0,0.0,0.0,35.0,26.0,0.0,0.0,26.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.050848081809961525,31.597182092069072,119.8351,2_benzoyl_benzoic_acid,1176.07617876
3.0,1.0,0.0,0.0,3.0,17.0,0.0,0.0,34.0,0.0,0.0,78.0,-3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27412012086220877,60.69924555458993,18.8982,2_benzoyl_benzoic_acid,1166.121790896
-1.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,43.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005014392607349523,14.377635285343286,0.1372,2_benzoyl_benzoic_acid,1160.17069176
-1.0,13.0,0.0,0.0,25.0,43.0,0.0,0.0,-24.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03198147544514143,16.42988317856919,21.0021,2_benzoyl_benzoic_acid,1148.52298128
-11.0,-4.0,0.0,0.0,18.0,27.0,0.0,0.0,16.0,0.0,0.0,26.0,-7.0,0.0,0.0,7.0,20.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.2595393400370398,18.504704450968486,108.1989,2_benzoyl_benzoic_acid,1128.300989808
-10.0,-3.0,0.0,0.0,5.0,46.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22448052743297178,26.089376798301846,7.6471,2_benzoyl_benzoic_acid,1082.7085230720002
2.0,15.0,0.0,0.0,41.0,8.0,0.0,0.0,-11.0,0.0,0.0,17.0,2.0,0.0,0.0,2.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0.8095432186757482,48.216074533119325,88.1408,2_benzoyl_benzoic_acid,1059.618649944
67.0,-1.0,0.0,0.0,5.0,71.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06090009016661332,27.301505593516243,6.2665,2_benzoyl_benzoic_acid,1044.1731985679999
50.0,-15.0,0.0,0.0,19.0,52.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093701499758639,37.169457415901746,2.4399,2_benzoyl_benzoic_acid,1026.721208832
-33.0,-21.0,0.0,0.0,65.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03565087222225569,38.02793663053734,1.1639,2_benzoyl_benzoic_acid,993.4224600480001
0.0,0.0,-17.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012828891741283027,25.09182713405417,0.2548,2_benzoyl_benzoic_acid,990.525214416
0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,-47.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012996620117169084,23.433054996304413,0.0867,2_benzoyl_benzoic_acid,987.207085128
0.0,0.0,-4.0,8.0,0.0,0.0,0.0,0.0,0.0,-6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40207515160188795,18.91587956042551,0.3473,2_benzoyl_benzoic_acid,975.216794928
0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020233842572749197,13.074891952051573,1.343,2_benzoyl_benzoic_acid,960.387987048
0.0,1.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045654763738549306,34.42302358460867,4.7005,2_benzoyl_benzoic_acid,934.2148964400001
3.0,-2.0,0.0,2.0,50.0,21.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7970052614095976,32.68106163695757,58.9053,2_benzoyl_benzoic_acid,925.435067616
-1.0,-1.0,0.0,6.0,9.0,3.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.1013137315861281,15.416292584845127,6.9455,2_benzoyl_benzoic_acid,880.126452648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785214652340163,10.450992337527719,0.4101,2_benzoyl_benzoic_acid,846.2306363519999
2.0,1.0,7.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-20.0,20.0,0.0,0.0,19.0,19.0,0.0,1.0,0.0,0.0,0.42385581938070366,58.58622796307909,1.0719,2_benzoyl_benzoic_acid,798.35756748
-2.0,-1.0,-16.0,24.0,3.0,2.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,13.0,13.0,0.0,0.0,26.0,26.0,0.0,1.0,0.0,0.0,4.5001970725320215e-06,11.986779198381917,1.3162,2_benzoyl_benzoic_acid,796.6642448639999
4.0,18.0,-8.0,12.0,30.0,20.0,0.0,0.0,0.0,-6.0,20.0,0.0,1.0,0.0,0.0,1.0,7.0,-1.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,9.0,0.0,0.0,0.01597746235340217,51.40302704994916,9.685,2_benzoyl_benzoic_acid,780.122538384
-5.0,2.0,-2.0,22.0,20.0,7.0,0.0,0.0,0.0,-11.0,41.0,0.0,-1.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-2.0,2.0,2.0,3.0,0.0,0.0,1.2730594372458226,60.015927046631234,56.1618,2_benzoyl_benzoic_acid,755.006550912
-10.0,-4.0,1.0,13.0,18.0,10.0,0.0,0.0,0.0,-5.0,29.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,10.0,10.0,0.0,-1.0,15.0,15.0,1.0,1.0,0.0,0.0,0.19260320947592516,35.86563534250217,83.0534,2_benzoyl_benzoic_acid,712.6147575599999
-11.0,-10.0,15.0,35.0,26.0,11.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-15.0,15.0,1.0,0.0,0.0,0.0,0.11572146196692643,27.401716315686087,33.0461,2_benzoyl_benzoic_acid,704.6473320719999
-5.0,0.0,-2.0,10.0,22.0,5.0,0.0,0.0,0.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-12.0,12.0,1.0,-1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.16707397511239397,35.22606692212949,34.3049,2_benzoyl_benzoic_acid,696.2100829679999
0.0,-1.0,49.0,77.0,5.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02648417825739672,34.12066483583347,3.1109,2_benzoyl_benzoic_acid,682.017494568
2.0,12.0,-4.0,12.0,52.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,1.0,0.0,0.0,-20.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8070972253561315,70.69690515449446,29.5237,2_benzoyl_benzoic_acid,635.671352448
-1.0,1.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,6.0,-4.0,1.0,1.0,4.0,51.0,0.0,0.0,51.0,6.0,0.0,0.0,0.705376793218235,32.489697946349324,41.7966,2_benzoyl_benzoic_acid,626.372760048
-1.0,7.0,0.0,0.0,79.0,15.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116655901756357,32.417649580863184,0.3781,2_benzoyl_benzoic_acid,615.968124552
-1.0,10.0,-4.0,6.0,14.0,1.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,67.0,67.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.09295263107783296,25.625200673400123,46.6042,2_benzoyl_benzoic_acid,582.992379504
-4.0,14.0,6.0,34.0,26.0,4.0,0.0,0.0,0.0,-5.0,13.0,0.0,0.0,-18.0,18.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06807788297505558,17.124039878207114,27.6623,2_benzoyl_benzoic_acid,572.920535736
-10.0,-17.0,-2.0,10.0,27.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,1.0,1.0,39.0,-2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.2488695278486405,16.846377094432025,12.5372,2_benzoyl_benzoic_acid,506.97883363200003
-15.0,-7.0,22.0,46.0,13.0,15.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.5283114131877917,56.28285520271864,4.2553,2_benzoyl_benzoic_acid,447.64402612799995
12.0,-5.0,17.0,39.0,19.0,20.0,0.0,0.0,0.0,-4.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,-1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11448220752056673,70.21691235562895,1.1749,2_benzoyl_benzoic_acid,434.459600904
-4.0,0.0,5.0,59.0,2.0,4.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.07475179978769259,55.91799171007981,6.9189,2_benzoyl_benzoic_acid,415.735172208
0.0,0.0,-58.0,70.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.07743372255016873,54.560186104297834,0.7184,2_benzoyl_benzoic_acid,406.142940048
30.0,15.0,-2.0,10.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,4.0,12.0,-11.0,0.0,0.0,11.0,1.0,0.0,0.0,2.844303005814246,58.43967478639925,7.8539,2_benzoyl_benzoic_acid,387.927486936
2.0,11.0,7.0,21.0,25.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,29.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00041984191972937573,27.082027228128798,7.9284,2_benzoyl_benzoic_acid,337.93042379999997
28.0,39.0,-3.0,5.0,47.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13116159437485014,26.83264986669709,1.0595,2_benzoyl_benzoic_acid,266.174654448
-4.0,-3.0,1.0,9.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-7.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444797033817841,31.385074818904787,1.7255,2_benzoyl_benzoic_acid,239.551316208
-1.0,37.0,33.0,39.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5269612746478276,61.16562818971762,2.7627,2_benzoyl_benzoic_acid,220.86603948
0.0,17.0,-18.0,60.0,29.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,2.0,3.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.015242330874711153,27.92399351779767,2.0233,2_benzoyl_benzoic_acid,163.89992604
1.0,20.0,22.0,46.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0024477424243327713,41.01425891680368,0.5259,2_benzoyl_benzoic_acid,137.5212876
0.0,-14.0,2.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-17.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06834151797504834,12.348850762680831,1.1483,2_benzoyl_benzoic_acid,115.79194536
0.0,7.0,18.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36703241333916,34.249406890261625,0.6143,2_benzoyl_benzoic_acid,81.93528103199999
0.0,16.0,27.0,61.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837582811575274,48.24743611324118,2.1316,2_benzoyl_benzoic_acid,58.101520512
0.0,5.0,84.0,88.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019324494218041173,10.114575123949821,0.1927,2_benzoyl_benzoic_acid,44.271087816
0.0,2.0,65.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061148239606359886,33.05001867187666,0.9637,2_benzoyl_benzoic_acid,17.305169856
